Open Transactions (hashed),Last Block Hash,Proof,Target (0000)
075965bf68f28e1dd61c6a07d12b5e5ce9e9cada6813d519f69710b9fc17972d,95400be6693d391d7b969245a570b9e45b050e02e4f37dc531c03bfd1fa1032f,57134,0000ffa924ae3357900d9d8a618dfc3e1aeb2873a296dc33d849d926581edc86
5be762d0293e419a807f542f2caa053762dc1a9701f7d4801c2982f49a8dedce,ba85a46cba517748a42e6cacf49bf762f6e949318e6047b1e0f645af2b31dee9,37101,0000f2928fffff18e540b69fd6917f65f2ae382c3d687a058bd55ea1c7d20685
3a1d34d15c82ba048149be84958cb9f9102fa2d0157207632df02559c9c31967,c168a8ffa01b35ae892f9df3ba5072f3f98c13de35da6a89a03c37070e6ea0ef,309374,000019ac429b9f13766c3c60fb5a822345dfd3a7efdac03ab345842b403b2c9c
cb380d4bfbcb928836dbe25d22f00e1eb7769526293e2dc3c00963fd1212b36f,dd23f4f8cb00d32e194ed18e50897011ffe02e0ffde39a5bcc637b595c1583a2,84246,0000d354b6047ca135ad693981d78e38d3b5669b4562ed816dae219ea303e692
84fcd13ac71d9ef76b25da84f35fa34ff7ed65d12e9cc70e3206a400662bad33,d154916e8bfb3e1a361a562214f7e1c058dee4bf73e263e4cafc7ab8bfe83501,42128,00001a57d6f6a373f1cb405bdce8a84bd477f2405c9947b04df962859ebe0331
139bba4ddd362f056d54a05abebfe6b611e9554c35c857e07a570124673f9190,9daad711ebfb19c383cdb38e269bbcf08ca683971404d90563264d4ef3fec623,124023,0000612a6e36e204f53b3e05b02e5c4fc76d52b8969dd1a2fa1510083f95fc7a
7d9a51c9799813e9aeeb5c3b12607ccc1bef2f4474b29abe128a212db5d0d555,d3c72ae59e3b599a3044047a1872958c48b294c0754936c1de4c611ff707aced,141968,0000473fd20f72819869dd02b4668b6227f42652e2081b3e103f48172ab7bda7
cf70eff27b4eadf1dbd929b1d7c7b55457c7bc0ed4e76b67a69f550082388d20,23df97f966243b9af2ae2abe0420d20102e9e2f2fb0f90f8a4b2adf669bf14e7,17166,00008f1544c4f55f64b895124a2bc5420dcb6de3beedf539d84c460e83d5dc8d
fe550d851619cc87a68f5c127723f8458ad44b0940f20d153a179d0e8b289b3a,13741c984a4cef4575c3adf4d0f66644190cbd16599297e207f9dda5a9d9e51e,101976,000023e065202a419fda7a0cdc3a9eae754ab5e8132d67b3f41c137569d3af13
ae99e642b8136a44204fe656e507a6676fcf25620e3bf03411381103412606e5,8a8656dda184b4bf8ec0714784cda25795a8f1b20e915b77d97978a6c5a2dd1f,34309,000064caa4c7034357a80230c35f9e3579fd2789a79fc0d29d93f161b021cd8b
07f724f52157fb930dec0ea4fc8fc96c2ad3fd9b19198f3340a7cbfcab7592cb,0f77788a86d67bf2148f9da774a37b3d3c6fecaad6da12310980f40ad42223f0,20706,0000b65966f978f13aa3a666a93bab8033e725ada1d3f3aee1b321be43a5d4ac
df2490096d3f7f6e34a4a5590142ccff4f4dea0933727ae21bca7d7272e06ad7,bbe803fd63044ed33a0b4de63d1927538a63ef6ff56a7795d3e50669c7574df0,298250,0000c66533566f1385ccf61583b74f1c0d88863e586886e3f1920ec8f856ed0f
f30597c5d200d487dc5fd5055fc342fe4d2029fde3b42360a0731820c29dfdec,7a66df06829fcd7123aa18df6b701fcb704448f24cb375eb375492a982407d4f,14758,000038c21aabfd07a25d6754627b66840d69c526b298a134905ab1642236dbfc
b79c3b6ed1ad2efe340bc1e83b32255edeae184bc026ec6b3bc21051d4f129c6,031dafe4a1f85692432fdb727453780c48a62bb7765632f94fc07fbb187417a1,189053,0000be1020783ed604732b4a648118361bc8c290c4edecc94b9fec375661d5a1
6fc80ea30adcaea39878607542cea8e6026b4e48d0eecfb6208a81f8482d3da3,132cf96bc901084579b07347ace629334aaa579dbbb77f0a5104cc1893ad0c50,27851,0000288d0cb7f47a4ecbc567974462ca2d75c1d7d467605607e21c0099ae19d9
907b05297962f9cb79a5d3fce6b67f5af26f9840a1eed32f787f9fb88ae55b22,f35e975b296e1e700fb97554c65286adb3aa18bc01b503e855a9d800f0743df2,77264,00007004d926a01b1bf6f072540139b1febd1a8054c68f3f5b053fc546ff8697
2d3170782e6a8e3347a5c10a5d2dbd0369ccfb51fd43cc95fbdd0a8bf12f8eff,472b5766ad682b4dab6f2103247e164af3575fdf0332e26307d52c1e60559848,13904,00008af574bc4141c0a29f66ba5859d4f1cd8169fe90b621c463b7ed5c8f3639
89c7141a997fe24e3696f0c6cb6e1f88a2ceed2b57b3bd7d7889c5c8e5c3bb56,2409df75bffe53bfd7f02b25be7e74d5201324a77372481810f91a9b6bc3d7a4,5367,0000572b6082155aa229e77a49f210fa5fcf32ac478439cd86bc197d2f05a829
2444f27f97ead426a198d775898ea57b55ed7a959ad57295877fb3af43b925f9,91391a98a7e02862e673e95b03a7135f94ccd996577339e9aef4a95decc00fc2,7710,000084927396b42949e7497bc6b08297ea7ac7a8ed1e88747f45676747e49966
b5d047cc3604e64f2890705702cfc773747a5798836f912c678bada964518277,dea2be9e5375f681224cf9195292b966ce0652408c36b8891db11006859d1656,127991,0000a179ab9604b149889d4d31d3562e45435780f2cf06073ebd4da2390fef95
77a67f6e038e6f740565a00eaa0e1c115652387420f19c49f7a1a951440d348a,4f69f605a9e2ad3e95f712eca8d8b3fc50d4058642773ea59eb98d2e0fb9e327,11345,00003260ca5b65bf7bd0cdb68a79c520008982d11d24e381993a68b71a0d766c
2ede7130de1cb42da7b1c9a6fbbc6e9e15f3d17fbcd64a3ad0521d63facfd123,8d205aedd07fed48dae1f9b3d70d2251e507c694782f4c1d66051ae6815ca525,7784,00008c7350bdbefb1ed65ec0630232e9cf27904f6363865c6b2ee6082526f361
b0d1f55ae9852b05caa2aa5108ce6f3276a6f58618c6fd0eb65d4e68d47275fd,f6eec0e7d49522076fd5b49660ff5bf8cb9bd1df3d64a16550b4059db9a0fe50,106688,000046ceed21b2874454b94aa199a758108db9dc500df876b76c7d884c0283ad
812c102a72878259b08f8a61e3b8811accf565aef5bfa8978d4dc707b0c33102,e131b23b6e6e695b3c16ba5b42a68f2519f731a12b0373e192eb04d7da7f7709,28039,000026a6d462937b19d0a0df19ba09a4514e2c62e49e04a44b17d74970347ced
bbc093e45881c68d6c06729f5c6806b00d5d9031e338a9b7b2961b8683a6e663,90dfd28a9bade8bcd0f6c8715c78eedc3f0779aaaf51066ad7afaa78f979bc1f,69453,000011e243be89c2f4a4a4f029eb959684f97972e5f3cfe91fab8a1b41b82ea5
e16d56ddb63bb6c77d4c5c21ac2e7bb8cbfde5daa578fa118e1e431e6b64e8b8,4d8a2181c7bc49211e1db3677baf34d0e7a05d51912c27a8cbaa2e7139e39891,36961,00003c645d51d58e4232e0d8d93aa531cba6c31cee5404418246780a92a8295a
9a52d6340c2a5287d23922b29df7f2d24c432edac53f2e8105b46d20e493ac02,b403a5fe192e0381fedd13bd0066cf2178cc77b1e523750bfb8eb57ad14c7bf0,42551,00000db88357e4bd69bf9ae6eea49f1b07bb4faabf6bcf03d82a3f769f225465
8a62d22f803e64b07f33c9022fbd437815cc27fba0c0c39ca49325dfa611b162,fe47abd91511a61318b5396756c3be24c63d06d47f079dbf70a51549a237210b,29472,0000c627349c300a31705604378a57f5a098d7353a47af49d39cf6f276b8de0a
8e3d7894e96c4d9106e9b8bdee3c86ece188c65064dc31415f20883f1585a846,86ee9bcf4d53d53aad18eedbfc9c53f7f330668eeb977904409100d7dece9f65,21224,0000ce556d624e7d06425d374d0078023b6b3e8b3b793e22d93733a2b9161626
fce3b08c88526641477e1e74d43ceccea4bf64809680e1fc6c1bb35da053629a,ea38e89882888f98c8bc769147fe6d816cb85def79412182520cd992af71b1d6,16779,0000ce8a68cf266f353106cab9d2e8e8ef30e030598818cfb731b4b11be57555
e37eb4b021b07bcf9e3241303c3518168baf84b6344c897cbd84fbae864e303b,d4c4ce842de2780ed5c8d1780b67ffe6b6a8fadb324cfe07464b7d13e71fe124,100113,000031dd25d2e27ad3fc39c37f8b7487866e30c12a0f2ae0ab1391ab2bc91a9b
80e144c2ffadfccb6fff6a682c79f954f997a6a538f3fa049e0cc571964783a5,4ccc6cc8f1bf44a64506484c19c25f6755a0a10b38a50e41a2abb5edfee80077,237134,00006750eb18fbb48eb5ec5379d4b5a8c24d94da3c71cb701ea5b3cd2cde108a
1551f8163fb555a1127a299cd3ff7132958198bcb453df92b2dd48d87eaa4fcc,a20a406b33e5ddf7224019268fd66ea8fb08f859859b2b00d2a855237fb8fd3b,81527,000060c3a44f437f8934d19aedea998a09dc3b3e807cfcbeb0d6e3c33d84723c
786029e2cea6997f7950a5a5af5cd060dba43eaec5ac714ff16ed113fef9b0f5,f9fe307cf831f925c7106a55b5049603e9887350e5f10a07a24a206c190950eb,113726,000044ab1fb8f1fca9bb0752b77d17791b6309f791b90fbc023f4ae616be694f
e41e4a703efa07a5d67c83fc93ece6868c3000b8688cda9867a24a15e87e2c37,5abbac439cc3e3daf96bae3fe0e33235022f8a45589f137a399923eb126ef8a7,19731,00007e5a861f75d9394d816bb982db533a26abec7cf13f6cc8064df1e6928ce4
dd7a0264b70be03794a5d49c6170ff4970b3bf4282e2ecf33060cbda6f55d80f,dcf5ff2bb1a58affeb858bf40b28a00fa7eb73359f777a08aa47672e7ea677f7,30921,00004e7a7b56de5654e9888da367ad1902ee1c3c00e36d2513fa778a939ab330
0f6dc6721d5637a533a0bec0bba13718b1ac1c4ea739295092da02aeaa908aea,6f9fec39b86d7c9d462146cfdf2d871454ffebaf35c571ce73561028d9be184f,57331,00005c0e3ebfb5df242dd1ed6937192fc504916a2c1a8e02ce65fefed8158d38
48aa456fe84ee749be6ae84ce6822fbdacdc252fd334bd92070fe569c0d6a809,66c8bbbd4d647950af905ab825e7b88f9232581cc291b04fac7b406f4636e363,5193,00005ee9a435b932c8a48b4afe0ffdc02889863c75cea56eeb1edfcb8b65c93d
753b3a71d53ffc7e3c57158060fa93d3a15be635512478c40c71246da0cb47b4,0edce2e4f35403dc32321f08fbd70ed6d371d0b17563410bc90ead92c1452c41,84909,000068e2e4043fb67ad5d8fc44ab8313e29f78ad55e151c8c2b7bf277946960c
0af0d64a609d68fc9ed039b7cf0e6001570d52107da9e357f2d32972f317b72a,f0059a39e9750c0fc06034fef04a41b0fdf96002e3b0291156236f85472f30f9,48375,0000b9a6ac35a0a3bcbbbf5d283af3c4cbe507b2612879fff7c3853a24c0a66d
6f9f0dfc767cd40fb06228cb575cc2a20eadaf2394758a56256d5da193acd729,d25adf972feeb865a3e7b4551ac934ef93adfd88947b18b26ebbd02aa2e1fa44,4276,00002c61adc90384b7d55923d73bc9ed39e099e8ff2af15157f333400fd61966
2fd24b7b9bd598db894d5a60b4c4dbad0a28a04f58102516156484e594cbcccd,b48d6aee29c39929381b74da527cc95fc5eb00d58133873e75b3d6435fa8f998,57391,00004f10ad74000370d959f0f9813d1c34175c38f077dda91da7d7f55b6830bb
6bb6a306cd8d212f385ec365d2037f088ce4bf4acf02b06d1198400335c6444c,102864527ca70389aac8ea306db2d07880962b82b053fc4854650d69671d6bd4,163480,00003031fd7e6f935713181ad6ee691ef5b78573d51f8603fcf124b0c2ba46f6
300e714c1daf4e0aa425521140eff1708f775395d98a0cb1a86cb14f7e0ede6e,b08365fa08ecc809b68a02ee4ac43f9b1a38622ed82eb517cc1082098313ca8d,3992,00001082b43e431ad304b6af873cb04ee00d906ffe74c5fbca4b641a7b014123
6ec6ad705bb4ec48981abd2461a76fcb50ba5ff82374038b6a4a60486aacc945,8657ad11b1a402b2213149a04cdbef737236f648be643b0067f78f43c6f4f9da,35121,0000e6c118684c85805da6de17b93d55e328787ecd8d5b6c24e90bd9537cc524
40a637a01ae0d9d7f3890585afe9590244fa4267b6d373672f5d4ea99af0465d,676b9f723ae172ce0a5e59ecfc632714d7297c3d8946eee8ba1d75e8441df460,255736,000080e7fddd75ae5222fc424a8e8d018df70ba3ccdc82e8031ce1b64615066a
2a10a9bb7fe9aca9c9ec112c7050250acf9d7c69bb8f41a414229f485e78f530,ed7c87a1fd811a54f93ff6cac557de1741c0d733a4f009d5d94a5bebb5c366c4,25561,0000c63cb99ce37e5d751208f44c7da69ff7ee3a2f6e9d8242ad1fa5fd1d01e2
2d1515fcd664b1c5783fa45f122bedd6979d0fb1a9d0810907ba75ce1cbee9ba,c18c135ae60e8c5ee551baef2aa0362feb15af509b82bf7b4d3d2fddf70f788c,46690,0000117b4a6640ea38d9f818ac587490bada1d81ce9ba274449698ed669ed68b
d6bdc9b9a7ed65db30907348504fb721100c2983597eaa7b29860c1c81274e62,c4f318e4aeaed91e11853ee6f8ff8ac3e27833c711ec7104342f59a5c11ae4b5,21789,000019a5f3465d0065e814f019e127f54e89ad7874f1a28396b03ca0ef3a58bb
a78db6e652085f7fb12fcfdd4791b85d30407e069e02e1cd5c932e93229a944c,91d77a9578f933b5b18c99029c3847c9f775387bcd2b58f9746304afa6064a4d,88883,0000288d05a5568bdb38d36fedcb0ea0f3a565d097c10f3d976e076bc9370edc
2b4dc9e0a264190fd3eb4d78588455fbaec0b7f18ea7e27f7142311a31d99db3,43b119686ca2c9dff1eef182a8ccce9b27c489e7f94cb8fcabb55e43c1b57efb,35447,00005510749801b06dcbd6a534b8749941fe7943f7a25a9c6a292227c18cb295
b9adbfd3c18c5472cb9663d435eadff30706d9426465d276d93e96b56ba39ece,a6de50189d55ae1f8382a98928325564f72de16b4711d535d6ea13ae3709cb7d,34209,00005e8fdb8dc40a58053255d7913df3a648ec6b84f6cc8548ff07118fa4270a
8470c07535a127458dd51c672e4e6b98eac53f3f64a978c09730401a8063353e,b30bd1bb4026f6709ccf7abc6f620e5c38e85d5f195782a18723fec5ca581eba,49067,00009c3c0e478169d80e3ea51d80fe45cdc8c4ca9aee59e377fc47f8fc0d6aeb
59580f29e6ff9d549d94f1b0dc1ee22e7ff70ea66e9a5ebbdf7e437fd9cac30c,056b9279694f139eddcea3abea9c67a43b1817ac3b67742c6107c13e79e18f41,51682,0000cbe6c66faec91f824da94acc99344e6b1df597d3f42fce83b283638e392a
62ec68955d1dd0b96c7c7358f83ac3590d52231bbce13905eacbf74d45b28284,a2e1b4ff27ffed3295e12a57db28f87f1ad8e90f4720a28b0838f90c7cebaf0c,21314,0000f13953c0c5536c615e854f1ff7dd6c9b620442776fb94ff00a61ae01f17d
1fb0616be680799ccd499457e6620475275faad0cf1ccfb6c13bb1acfdce7624,d1ebfb1ba382e3fabef34b0eb268f25d69a10fb5c08f48e7791f219037571228,35053,0000a24edd81dab89da49a0c402f8151029feae97a2c8c701cf0d3a620563fe8
33336aa0e39b491df4105699746f0c05935bf1be1b1e6339196efa6e66e6a87a,abc61afea780ebb8740051a5c4249e250ade9132a387cacdc57a50a2936be69b,133424,0000475d5ad548a3fd3642b5183d7bd81df87e5c534f29fd55cad744c1a15ccf
c10de8d1da53d3c495a02ce8b19acf94d5e330667fb80f6342b2681b9978e1ce,633a4dcf18799267676e68e43f18af965916d5e59b93c6f8822aa129e5ec70e8,39369,0000a9510c71aa34b8e7e4ff5bc3aafb46a564029d77a61ce7ee16d060f6b0c0
f533521ca1f8b0d0cc45be6ec7a570e1096cc667ff3db6320c8cfcb1e2861d8f,33b19c678eeb3159e39bf3d1e69cbecdb26b577b40d26feaa2a1979857e36022,48952,00009fdea5714914bc290c295ccaa3daa20b40188c595a91ef9e49b6ba8d7b55
6d25b8ba4ca463748f7176192a6847d4121dbd8f33ff93b6ea05960ab3f8490b,a083d6d035a0c977d11bbe4ea1c188ee40a7d8a4c999d29e791c9f77fb55ab4f,27185,00002a479acc8169073a7d27737dbadb9876932c1f60fc9fc1b1d729f2b575d0
9339e6f2ba9de81a7eb4813576f78b2be4195e770887c377cd2bb30ff9f39065,c0d96c3be8d8e30ec1be857263254f696c58d1b52ebcc35de1b734e83114df2c,88128,0000f0805b30f25645787cde90a319c64f5623124a3875970ca38e2523951c72
49c31f09ac6c8de4a4dbfbf7f6cea076fc73800f5b66e6542a06f9b4f97761bb,b01333bc10441626a21f3bfc891be3f8649d576efd17fa86e60fa2a966af1d0e,84273,00007a4781a862c79a8f9452cfc2b70cc8630f531072197bc59db873a8f10b51
06e149acddb821367814ff255fba0216fdeea5bad86e3575c3b36ba91a5c988a,01b89840475012cc9c86da7ae710f27c0af27a5dd6106e42e98894ea39db23ad,18680,00005f5e77035abb7c076ceac761ebeafd2dac74cddd34ace6b80a5aff909221
4ab2841c3f9344e09893fd28546fcd5ea0ba4b01eac8cdf6a0b79624a26aca5c,507bfac02ec77025fc153a0cf8d5fe244f8db97461a8f7aa69e8d309c2d0ece0,13976,0000cf501cb6f71e8f2033ce04ca92e392d9137899444c8fff07959430c3ca69
f87fdafd117d369f382794fffedac2ef78e6a823533f98795ae86eda7f4cc3fc,a77a7f5b4c5b060c3678618b298c95e6bd576579fcba7830f49b0ab8a7e616aa,126536,00000a8498df941ec0f45313a6ac0609b1f359763915f24e16130b46dc866392
a7ffe77100e2018d21f62d8c2aba3f3336133ddb65ff1c334a685c21f19a2cb6,8da3e368151b3bc4f4ba3d0dee9054eb90738fd33388091ab11697e9f4ce89c8,56108,0000b30c5987d77bf962ef8b051ab42b1a1f7675eeca78540c8f7bc5a7b41d87
58d5bb8014609eb91a8c3d234cef2848356803a60d385d5f15212e88d44df475,f62422072d8a96aacd563d98258021ae6217d27e7708eda1657ef03596f58899,11332,00009e29ad7f08e4eb8b7afd57845013cca97bf646cf29713b42df73f10403a5
98bdf9c1a8e5e86e7f2271738de1c412dc3a313f87c85730901be11899be9b9a,d08bb55e643b254545148f74ba10b229e0418b82c76089ab27622094f02613cd,25303,0000ec42d5e3a475192151035baf352f54eef40ab4b84c3b06b092627c6e0b95
8b8033826971a726fec47c4d09ef4b53fe02b6894379214a768331dd5675e418,9b126c917a5578524ff38ce78b96aaa767e58e660e70eeef6c3a154b68cc35a2,88,0000ce86376441e9aa5355fa04099f2d496900c6d334711e8aa5c0511761f671
6ffce3f3291dd05e504698d844d010d579352b2f0b7e90f324923818cd6f6570,f87acbc105ee2482703ccc6abb38bffdb44ebaea1d36cf0814710553e0ddd243,11662,000066bedb17eba4293d9e4f32f2bb1527de414c37d83b249da92b92bc4ad403
b88f650fc78499f4490bd02bf776ec69ef6af402e4621dae4da978f6a1fa7e5c,1a3a7c1c6cf216525a81f01d2c2bd2b1039fd2768ce223a1c08357807a4f5fac,109933,0000bdec28d7e717702c746650f7d460e36e394b20d7979e54fd144e7146b030
9d3d9c76e225296d64f15aac62e8617ed677dcbeec0062efdce90745b29ae38e,3eb41883c6156f6d56c7cc34ceee18da4d186431038bf600c4dd6f4f672c4a69,6281,00006c34cc3374bfadbb777478a7e7e5af042c9307252f6b57f5c3706bb17bc1
270501be527b585891058832bc70571b9b96f215dddc5e8b696fea5acc930886,09caeab2d2ce919b89b82f8f9490b02a50b6399734de7585d07def655fbe5757,25332,00009afee7c0959da0cba987219fd576cd07cd28389c6826c916fa9e067f7913
eb76921d15284daf516a2d13667e0bb82f091d45df128ab6a585a9e3662e7c43,b88c63e09e68c967d0e2b34d201c5b5659fc6fe7f19e1ca0ddd2c426f98f4455,62600,0000da4d2393aa8f5490ef122dd5a7bf0043761608518b2ec83664dfa4dc1337
abbce2d4d195f846ead60ba11ae4474ef0dcfd66b0d32693ff7ad8673ce05649,74e6d1ea933d5432bf380c619a22f748ccc111afba5c7c5e72a97b4c8322656d,13959,000094c379bd8df6c05a1345c54d0745bb0b9d5fe98102e918e1c3f8b503e86c
0d94d31839321ebc29e92d71189d351b70b370d481e5592bed2da0221c913bf9,f3f3da45d754b3181803042ced560724ecf17cfb58e4a205cfb1c26a12a0f40b,404462,000000a337f435ef5b7283284fb6cb3d9ef1078cb76180e19ba10df15a46f3b0
4be9ed004fc55c873259ed60dd5d317cdbbe3a76ca43480ca3b8238b5d02abca,6e677f33d5084ce8f1a75ec8c86e7d02df3e74c40855982711bdc0d42b040162,85145,0000df9f8d2045da813a0ae8ea9214715047c3872fa702a518a3f0447e4f0280
461ad61214fb070cd80aae20943f5eeeefd6ae7846c8b91937638490981f6dd0,73d2dcae56d208d22d28e8043a76fa8f4c61b26a8aef2dc3e8688ebee2e6df27,50439,0000854645c27977ab72d5d24ac83d507e4cacb154864a798171a9552a6a1591
269c7bbc5c30802b1a0c523be591e80b7187257d1a042325add844a6c99d91dc,80d7589e7fd136f42192bec89af5ed7d008702124d2651ae5b4feb6d5e02a10e,19422,000013b5837a60835a6064aa372253b3054d2d5fbc787447516297b04866f511
e6688b4cab54a33d7c7576b72a365d5fe2cc98e61c9f5bec6385add5471b4144,f354e8f6155d418f130be19873f3eb0e996de416d650489098d398bcefd5203a,297429,000075f6d30c0d732194e2ea61d19a8145c4d7f3e4d9f788d0255d1c1b0471b6
9f6fdb553c5db9ae941afaddebd7f59f24683f122f010c0c5bc3798d66ce5d4f,0c70386eb11f04d9af27ba0f41307deb53e1b22436ad611ec7e0c0c7ae92a5de,72731,0000ec523ad86573b146f4e87c65c86db67c7967342a17fa6d927eaf309e91ac
a77acb5df6d1cb8d010506b927720c56855986ea91e570362c93bddce9a6ce0d,7b9df146e755df33936882c6d83b242680d1732fe66cc5f55514582421b3311c,24606,00006c1247058c66a510a951063e9312828eeb0c584c555bd28c350b7b1189f0
9d4d8aede8c3b8f6b57ef06a68a1387af29467c710c72eb800d244d9e03f785b,9cd476dbfca8de91b02e6bb43f2c8ad67cb2e7768d1827aa4d72cfcbd90c138a,15134,00009b981c8e941799874ef3eb7bc39bac5f2a50f9e4fbb0bdf099f9b5483809
cc1f2d627cfb1d2922c90666ba8dd893d5ac37a3d9e94cb4ebdfcc90b86c3319,c367d75c832d9080eef95bb697bb7fb98f92376b7950f4e1c62e075544de1970,5715,0000d1e14dad072c1f8c417e6bfc64bd79fc683e15c7ae05c771ea5aef04b173
d62b76bab6082a00e87650f5f5362f9a1e15f3c77e267430fe391004eabab2d0,7c39e79dfd5391ca2f3f45334576a3623205b42f5e16100f115ea790ab751e63,14254,0000167aad55a13d83e3581163dab50872ee563c548d230d634513567a5b66db
20033b578b18d3178e8517c2682c3761d84dc6fed5861e7d5db0327937e4e809,270a6b40717fd6d6716dea10ef5cfd531060077f2ffc0ab486d6b0ed74e21d41,14635,0000a3cc500caf2a3718065608498d3e95afd0d42ab0f4909fef6669e2661fd1
0f47dcfe241918eb54d26e08cdfcb955b5117430a74427dc833e7c51ebd2ec95,e491adae945bf4888758d42ec11343586a722c60beedeb9d1974d25dd2df5b50,86109,000082219dba2ba34381f2eaea3672cbe2d1a0175f160b177d00b8949ba71729
88a3ae9952e6b4f21e9f121dcbeb0c933dfa6d71a4d23f8062e67bed86bbbed8,75e4c38da933fda97c9ca4967ced1e082d98a695e80b71022375f44ac65c73cf,15823,00009eff66e33ccd511081598555c33620b35d49bae6e70e611d6ea6495f4edf
5ef4c0ad4675e00fb1b01781ad81268df4427a9b077d9fee22dab9344a7ee0bb,e921f65429ec6b7bf47ced49e6f9acc132534af409a318b6fadaa6dfbc9c5cb9,54800,000013bfd37a3ffdc22be063a2730bc429cf3d33205c82be2ccd7123cb3c07be
ead755f03930126cc820336f5eb9ebaac7c8f89bf6b286554baeee4650dbc44a,062c925f38f34e701349065006338fb273c95438bf2017c48d014825214d2a3b,85755,0000cf3b945472e5438b4526ba30b4829166dbecc60bb1f1ce434bb2d9f4cecd
7c789b72dca0154c6ad0ed9b69c76787c5bc90407764dcc0bc7a4d4e2ae77d3c,07b949b8dd86b47ebec31d71d6fee6879e34f9619ebbe1ab000607a5ef92d0a0,29641,0000af83afad10544ec4e50933a89e7acd3056a4c499912971531b138d5f1634
567a68d5dcda63ecb5a5b17af4386378796ed85ca6229f4621208e81bae0812d,0932b5ca153c904a64d1d83b387499c1f97831602d80d4be63a0cf1977b2bdd5,21786,000098f316447467abab64ff998e2683aa444c5c8974a3315329e9c39752a2c9
867624a9594844c4daf77f3b9e5fad9a52cc655fb5cc5a63af274072f82f13f9,6d51b39c6b21f5af300fe768f0c7036e23dcae560173fdb703a62e4b0cf43e18,139256,000076912f174ed1996a658138080e2cb63d765ab9f1c33d76d3d70c7911e425
813e1d0286559912b10439eb50214cbede062359f37e59f192b65e6da5802088,8579ce0a3d72a7e22fe0f3e804abdc1f586c68066667f8a7ce31e69363d149b2,56166,0000bb6a9719b9d8364730a4e311899812ae997feb5aafed0ccfbd2440c77646
7e56bae6311fb3bbec72bc44bf62aea82608e68ad8b703e03a708be9bfd5382d,c930657c59c6ff212fa5cd763939531f0907695bafde0329cca0cee81b1a0a9e,97187,000025209b45776083f35e2c18fa6415117854e39699e7c1aba3e39911a85f11
d28b15e8d7ece23b67ef927250fe24878017f32ebc02d1bcdf64c63569842cc0,9a942429cb7e1c83a4976c0c56fd20c6e0cd71067dfcc86eb257c3947f589068,17593,000019950b845c7bd8c51b4146024fee1466e30e1a6d9486ed2e98248e04800a
446ba39abfb920ac184e29e8634696a9c18d986c73b60c89c40ba4991c64eaff,55bb819de63df3c7500359e2946e1b3464e449d6edd2b87fded7e50b4e70d081,61830,00006b76842b1e22551c5e22b15204f4213442bf0dee074495746375792ca340
4e55ec47b070081943ed65f14e69adfe3177d0f3229bb8b3b5e6e13f229c5ac7,22daae10b58fc2ec69120e1de06c0ebb6df3ebfd273270c7330f796ee3f567b6,14457,0000d6ef338d90299a4078485e06b4f4b116bda33c1b3df54bffd86a9560c0d5
70d0990cba122937e182d54133cac639fd3795d407da8f03e2da0f2291ad83cb,5f02a470aa1305dbd75f18ffd898ffe33f759b67a7887fecefa6be1201fe58f8,127984,000005f8604558b932a2fef2e64350efb96ae1c6c8b9ee155e64469a1cdf3d91
d0b197bf4be0e467cdbc96ef43876471e70856268a7b920a0e6563bc8e40c12e,f01ccc4e5b57bbea9541a79511b0ad49c727240d5dda67d204153e1160c2b817,110487,0000138d652cfda1043003b358bd31a073915c6bde6f2ccafc1442f1036de12b
a81a8625bcfbcdf61df3c7622d4a0a4bfddd31db5216bcd3d868d82975a7bf09,ab2abdc665b163fc6df5051fe25cf44fd5ff3d01e71ea4b1d655d15e55a0bb88,14354,0000ae7b3003a4a797513f4d339eed358599e59fb83a3151e1119b77980c2e39
64ea226351dd77e94fbc05c335290aca8700d2d41f938304531c310d2f2087d1,957be59a8151e9defd595ce006293472726015f4ffb6bf4e672829971eab8347,6642,0000d9e43d62bb2d18947d825f4776ade7e7b8130040050c76cd375c81da4f52
1e4bfc2375084c193665efa731b97022250ebfb4c3852c243dcc184191b076da,ab8bb65f112317b7848d33a09148e5627c004e6afc322eb795fc4015ac7a9e48,87075,000059d25e22c18b8600c2b537ae559af27be6b8e3638026be805a9239c5f299
3fd660f15673e0e688b72c4f9efc2678d6d2cf4fc05f07fab6fa50ea8b54f317,b88175d47c93ba877464b7920ad1ec215d00cc78acef6a7231abb61d041db57c,44040,000095dc8c1fa9bd2ece8f06c35d5b19a055ea9561de076d3624444785a5413a
887d513d143a72c6c2a6130be4072b6ca7378897d89bd28984a240ae159a8d7f,6ea2bbb939e191f60373a01ad60b613811a8ffe725aca4d90a4fa24bd96a3456,208321,0000bf4557cf67956870dae1712a546ffd12d8e5952b0b53de23d90bce8de8fe
78db4f3a69ddc8d1a2837afbe5629972fb3c8b7b9194d9f8f99ee2ac5a9fde62,9512f003162ccf04deef0ffc6a1a812ad38b98468bcc6f8c47f81ca16ebca2ac,22289,000095032b8f3ed625c059e4747d70a8a8b44104cded653044963222c212160e
c4f081acece64bf5d2db435845078af9dac7c23ea1f0a21e64c5f2655075fdd6,b0a5119c10324bb368023962ece3cb709d6c9e27eae906524fd58a9ff91c9635,174233,00003d68642c33056136f8d2a549c6c5de0a39bcd3fb8ee23561e35831e0fc1a
